idRequerimento,totalRegistros,numeroProtocolo,numeroProcesso,numeroRegistro,nomeValorMobiliario,tipoDeOferta,statusDaOferta,nomeEmissor,cnpjEmissor,nomeCoordenadorLider,cnpjCoordenadorLider,valorTotalEmReais,data,nomeTipoRequerimento,vasoComunicante,possuiBook,registroAutomatico,razaoSocialFundoAssociado
19691,4242,622/2025,SRE/0622/2025,CVM/SRE/AUT/FIP/PRI/2025/049;CVM/SRE/AUT/FIP/PRI/2025/050,Cotas de FIP,PRIMARIA,Oferta Encerrada,SANEAMENTO I PVT FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA,59.535.840/0001-00,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"200.000.000,0000",28/02/2025,OPD Aut Profissional - sem bookbuilding,True,False,True,SANEAMENTO I PVT FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA
19690,4242,621/2025,SRE/0621/2025,CVM/SRE/AUT/FDC/PRI/2025/313;CVM/SRE/AUT/FDC/PRI/2025/314;CVM/SRE/AUT/FDC/PRI/2025/315,Cotas de FIDC,PRIMARIA,Oferta Encerrada,EXES MÁQUINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42.462.162/0001-91,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"30.000.001,1700",28/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,EXES MÁQUINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS
19497,4242,473/2025,SRE/0473/2025,CVM/SRE/AUT/DEB/PRI/2025/217,Debêntures,PRIMARIA,Oferta Encerrada,Concessionaria do Aeroporto da Pampulha S.A.,44.140.908/0001-76,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"165.000.000,0000",28/02/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True,
19601,4242,546/2025,SRE/0546/2025,CVM/SRE/AUT/DEB/PRI/2025/216,Debêntures,PRIMARIA,Oferta Encerrada,VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,BANCO MODAL S.A.,30.723.886/0001-62,"100.000.000,0000",28/02/2025,OPD Aut Profissional - com bookbuilding,False,True,True,
19648,4242,620/2025,SRE/0620/2025,CVM/SRE/AUT/CRI/PRI/2025/107,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,CANAL COMPANHIA DE SECURITIZAÇÃO,41.811.375/0001-19,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03.751.794/0001-13,"33.000.000,0000",28/02/2025,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,False,False,True,
18637,4242,3885/2024,SRE/3885/2024,CVM/SRE/AUT/DEB/PRI/2025/215,Debêntures,PRIMARIA,Oferta Encerrada,"BRAZIL TOWER, CESSAO DE INFRA-ESTRUTURAS S.A",14.292.540/0001-09,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"625.000.000,0000",28/02/2025,OPD Aut Profissional - com bookbuilding,False,True,True,
19249,4242,217/2025,SRE/0217/2025,CVM/SRE/AUT/DEB/PRI/2025/213;CVM/SRE/AUT/DEB/PRI/2025/214,Debêntures,PRIMARIA,Oferta Encerrada,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G,39.881.421/0001-04,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.200.000.000,0000",28/02/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,True,True,True,
19651,4242,618/2025,SRE/0618/2025,CVM/SRE/AUT/FII/PRI/2025/067,Cotas de FII,PRIMARIA,Oferta Encerrada,MERCURY FUNDO DE INVESTIMENTO IMOBILIÁRIO,51.951.316/0001-08,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"5.000.000,0000",28/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,MERCURY FUNDO DE INVESTIMENTO IMOBILIÁRIO
19683,4242,616/2025,SRE/0616/2025,CVM/SRE/AUT/FAI/PRI/2025/006,Cotas de FIAGRO - FII,PRIMARIA,Registro Concedido,FRUTO TERRAS I FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO IMOBILIARIO,55.307.025/0001-24,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,37.678.915/0001-60,"37.500.000,0000",28/02/2025,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,False,False,True,FRUTO TERRAS I FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO IMOBILIARIO
19684,4242,615/2025,SRE/0615/2025,CVM/SRE/AUT/FIF/PRI/2025/039,Cotas de FIF,PRIMARIA,Oferta Encerrada,UV CAMBUÍ FUNDO DE INVESTIMENTO MULTIMERCADO,19.602.018/0001-91,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59.281.253/0001-23,"3.500.000,0000",28/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,UV CAMBUÍ FUNDO DE INVESTIMENTO MULTIMERCADO
19680,4242,614/2025,SRE/0614/2025,CVM/SRE/AUT/FIF/PRI/2025/038,Cotas de FIF,PRIMARIA,Registro Concedido,INVISTA I FUNDO DE INVESTIMENTO FINANCEIRO,59.406.338/0001-90,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13.673.855/0001-25,"50.000.000,0000",28/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,INVISTA I FUNDO DE INVESTIMENTO FINANCEIRO
19677,4242,613/2025,SRE/0613/2025,CVM/SRE/AUT/CRI/PRI/2025/105;CVM/SRE/AUT/CRI/PRI/2025/106,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,"35.058.000,0000",28/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
19626,4242,612/2025,SRE/0612/2025,CVM/SRE/AUT/FDC/PRI/2025/311,Cotas de FIDC,PRIMARIA,Registro Concedido,APOGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,55.657.825/0001-75,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"15.000.000,0000",28/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,APOGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL
19673,4242,611/2025,SRE/0611/2025,CVM/SRE/AUT/CRI/PRI/2025/101;CVM/SRE/AUT/CRI/PRI/2025/102;CVM/SRE/AUT/CRI/PRI/2025/103;CVM/SRE/AUT/CRI/PRI/2025/104,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13.673.855/0001-25,"135.000.000,0000",27/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
19674,4242,610/2025,SRE/0610/2025,CVM/SRE/AUT/CRI/PRI/2025/099;CVM/SRE/AUT/CRI/PRI/2025/100,Certificados de Recebíveis Imobiliários,PRIMARIA,Registro Concedido,LEVERAGE COMPANHIA SECURITIZADORA,48.415.978/0001-40,LEVERAGE COMPANHIA SECURITIZADORA,48.415.978/0001-40,"30.000.000,0000",27/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
19675,4242,609/2025,SRE/0609/2025,CVM/SRE/AUT/FII/PRI/2025/066,Cotas de FII,PRIMARIA,Oferta Encerrada,OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,01.235.622/0001-61,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13.486.793/0001-42,"220.000.969,4200",27/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
19655,4242,608/2025,SRE/0608/2025,CVM/SRE/AUT/FIF/PRI/2025/037,Cotas de FIF,PRIMARIA,Oferta Encerrada,G5 ALLOCATION F HEDGE FUND FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,46.040.933/0001-03,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59.281.253/0001-23,"2.700.000,0000",27/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
19676,4242,607/2025,SRE/0607/2025,CVM/SRE/AUT/CRI/PRI/2025/098,Certificados de Recebíveis Imobiliários,PRIMARIA,Registro Concedido,LEVERAGE COMPANHIA SECURITIZADORA,48.415.978/0001-40,LEVERAGE COMPANHIA SECURITIZADORA,48.415.978/0001-40,"120.000.000,0000",27/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
19233,4242,206/2025,SRE/0206/2025,CVM/SRE/AUT/CRA/PRI/2025/039;CVM/SRE/AUT/CRA/PRI/2025/040,Certificados de Recebíveis do Agronegócio,PRIMARIA,Oferta Encerrada,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"150.000.000,0000",27/02/2025,OPD Aut Profissional - com bookbuilding,False,True,True,
19618,4242,548/2025,SRE/0548/2025,CVM/SRE/AUT/DEB/PRI/2025/211;CVM/SRE/AUT/DEB/PRI/2025/212,Debêntures,PRIMARIA,Oferta Encerrada,EPR 4 PARTICIPACOES S.A.,58.056.076/0001-19,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"350.000.000,0000",27/02/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True,
19669,4242,606/2025,SRE/0606/2025,CVM/SRE/AUT/FIP/PRI/2025/048,Cotas de FIP,PRIMARIA,Oferta Encerrada,AZ QUEST RENDA MAIS - INFRA - YIELD VI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA,59.482.549/0001-02,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"500.000.000,0000",27/02/2025,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,False,False,True,AZ QUEST RENDA MAIS - INFRA - YIELD VI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA
19672,4242,605/2025,SRE/0605/2025,CVM/SRE/AUT/FDC/PRI/2025/310,Cotas de FIDC,PRIMARIA,Oferta Encerrada,ADEMICON FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,59.510.243/0001-12,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,27.652.684/0001-62,"38.700.000,0000",27/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,ADEMICON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS
19670,4242,604/2025,SRE/0604/2025,CVM/SRE/AUT/FIF/PRI/2025/036,Cotas de FIF,PRIMARIA,Oferta Encerrada,ITAÚ CONSULT DEB INCENTIVADAS PRÉ TARGET 2029 FIF INC EM INFRA DA CIC RF CRÉD PRIV RESP LIMITADA,59.623.194/0001-24,ITAU UNIBANCO S.A.,60.701.190/0001-04,"100.000.000,0000",27/02/2025,OPD Aut Qualificado - sem bookbuilding,False,False,True,ITAÚ CONSULT DEB INCENTIVADAS PRÉ TARGET 2029 FIF INC EM INFRA DA CIC RF CRÉD PRIV RESP LIMITADA
19671,4242,603/2025,SRE/0603/2025,CVM/SRE/AUT/FIF/PRI/2025/035,Cotas de FIF,PRIMARIA,Oferta Encerrada,ITAÚ DEB INCENTIVADAS PRÉ TARGET 2029 FIF INCENTIVADO EM INFRA DA CIC RF CRÉD PRIV RESP LIMITADA,59.623.578/0001-47,ITAU UNIBANCO S.A.,60.701.190/0001-04,"300.000.000,0000",27/02/2025,OPD Aut Qualificado - sem bookbuilding,False,False,True,ITAÚ DEB INCENTIVADAS PRÉ TARGET 2029 FIF INCENTIVADO EM INFRA DA CIC RF CRÉD PRIV RESP LIMITADA
19574,4242,510/2025,SRE/0510/2025,CVM/SRE/AUT/DEB/PRI/2025/210,Debêntures,PRIMARIA,Oferta Encerrada,CONCESSIONARIA DE RODOVIAS PRVIAS S.A.,59.196.897/0001-13,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"1.010.000.000,0000",27/02/2025,OPD Aut Profissional - com bookbuilding,False,True,True,
19344,4242,300/2025,SRE/0300/2025,CVM/SRE/AUT/CRI/PRI/2025/097,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,VIRGO COMPANHIA DE SECURITIZAÇÃO,08.769.451/0001-08,BANCO SAFRA S/A,58.160.789/0001-28,"400.000.000,0000",27/02/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,False,True,True,
19581,4242,518/2025,SRE/0518/2025,CVM/SRE/AUT/DEB/PRI/2025/209,Debêntures,PRIMARIA,Oferta Encerrada,MADERO INDÚSTRIA E COMÉRCIO S.A.,13.783.221/0004-78,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"130.000.000,0000",27/02/2025,OPD Aut Profissional - com bookbuilding,False,True,True,
19665,4242,602/2025,SRE/0602/2025,CVM/SRE/AUT/DEB/PRI/2025/207;CVM/SRE/AUT/DEB/PRI/2025/208,Debêntures,PRIMARIA,Oferta Encerrada,CÁLAMO DISTRIBUIDORA DE PRODUTOS DE BELEZA S.A.,06.147.451/0011-04,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",02.819.125/0001-73,"1.500.000.000,0000",27/02/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True,
19608,4242,601/2025,SRE/0601/2025,CVM/SRE/AUT/FDC/PRI/2025/309,Cotas de FIDC,PRIMARIA,Registro Concedido,STEP-UP XIV FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,37.484.183/0001-78,BANCO SAFRA S/A,58.160.789/0001-28,"21.210.070,7200",27/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,STEP-UP XIV FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA
19740,4242,686/2025,SRE/0686/2025,CVM/SRE/AUT/CRE/PRI/2025/003;CVM/SRE/AUT/CRE/PRI/2025/004;CVM/SRE/AUT/CRE/PRI/2025/005;CVM/SRE/AUT/CRE/PRI/2025/006;CVM/SRE/AUT/CRE/PRI/2025/007,Certificados de Recebíveis,PRIMARIA,Oferta Encerrada,CR SECURITIZADORA S.A.,48.116.288/0001-90,CR SECURITIZADORA S.A.,48.116.288/0001-90,"80.000.000,0000",27/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
19607,4242,599/2025,SRE/0599/2025,CVM/SRE/AUT/FDC/PRI/2025/308,Cotas de FIDC,PRIMARIA,Registro Concedido,STEP-UP VII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,26.607.493/0001-16,BANCO SAFRA S/A,58.160.789/0001-28,"45.000.158,6600",27/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,STEP-UP VII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA
19667,4242,598/2025,SRE/0598/2025,CVM/SRE/AUT/FIF/PRI/2025/034,Cotas de FIF,PRIMARIA,Oferta Encerrada,G5 F PRIVATE CREDIT II OFFSHORE FUNDO DE INVESTIMENTO MULTIMERCADO,54.235.352/0001-55,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59.281.253/0001-23,"22.000.000,0000",27/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,G5 F PRIVATE CREDIT II OFFSHORE FUNDO DE INVESTIMENTO MULTIMERCADO
19631,4242,597/2025,SRE/0597/2025,CVM/SRE/AUT/FDC/PRI/2025/307,Cotas de FIDC,PRIMARIA,Registro Concedido,JF DIREITOS CREDITÓRIOS SELECIONADOS FIDC - RESPONSABILIDADE LIMITADA,53.720.187/0001-64,BANCO SAFRA S/A,58.160.789/0001-28,"44.467.468,2400",27/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,JF DIREITOS CREDITÓRIOS SELECIONADOS FIDC - RESPONSABILIDADE LIMITADA
19613,4242,596/2025,SRE/0596/2025,CVM/SRE/AUT/FDC/PRI/2025/306,Cotas de FIDC,PRIMARIA,Registro Concedido,NOVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  SERVIÇOS RESPONSABILIDADE LIMITADA,57.506.211/0001-18,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16.695.922/0001-09,"40.000.000,0000",27/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,NOVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  SERVIÇOS RESPONSABILIDADE LIMITADA
19610,4242,595/2025,SRE/0595/2025,CVM/SRE/AUT/FDC/PRI/2025/305,Cotas de FIDC,PRIMARIA,Registro Concedido,NOVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  SERVIÇOS RESPONSABILIDADE LIMITADA,57.506.211/0001-18,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16.695.922/0001-09,"10.000.000,0000",27/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,NOVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  SERVIÇOS RESPONSABILIDADE LIMITADA
19663,4242,594/2025,SRE/0594/2025,CVM/SRE/AUT/FDC/PRI/2025/304,Cotas de FIDC,PRIMARIA,Oferta Encerrada,EVEREST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECEBÍVEIS IMOBILIÁRIOS,45.121.179/0001-73,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"10.000.000,8200",27/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,EVEREST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECEBÍVEIS IMOBILIÁRIOS
19659,4242,593/2025,SRE/0593/2025,CVM/SRE/AUT/FDC/PRI/2025/300;CVM/SRE/AUT/FDC/PRI/2025/301;CVM/SRE/AUT/FDC/PRI/2025/302;CVM/SRE/AUT/FDC/PRI/2025/303,Cotas de FIDC,PRIMARIA,Oferta Encerrada,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IOX I,19.388.423/0001-59,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"170.000.000,0000",27/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IOX I
19660,4242,591/2025,SRE/0591/2025,CVM/SRE/AUT/FDC/PRI/2025/299,Cotas de FIDC,PRIMARIA,Registro Concedido,PHD FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,39.270.085/0001-63,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"1.000.011,9400",27/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,PHD FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS
19653,4242,588/2025,SRE/0588/2025,CVM/SRE/AUT/CRI/PRI/2025/096,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,CIA PROVINCIA DE SECURITIZAÇÃO,04.200.649/0001-07,ATIVA INVESTIMENTOS S.A. C.T.C.V.,33.775.974/0001-04,"149.000.000,0000",26/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
19656,4242,587/2025,SRE/0587/2025,CVM/SRE/AUT/FIP/PRI/2025/047,Cotas de FIP,PRIMARIA,Oferta Encerrada,AGROFUNDO BRASIL XVII FIP MULTIESTRATEGIA RESPONSABILIDADE LIMITADA,58.542.137/0001-58,BANCO GENIAL S.A.,45.246.410/0001-55,"30.000.000,0000",26/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,AGROFUNDO BRASIL XVII FIP MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA
19654,4242,586/2025,SRE/0586/2025,CVM/SRE/AUT/FIP/PRI/2025/046,Cotas de FIP,PRIMARIA,Oferta Encerrada,AGROFUNDO BRASIL XVI FIP MULTIESTRATEGIA RESPONSABILIDADE LIMITADA,58.542.488/0001-69,BANCO GENIAL S.A.,45.246.410/0001-55,"30.000.000,0000",26/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,AGROFUNDO BRASIL XVI FIP MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA
19644,4242,585/2025,SRE/0585/2025,CVM/SRE/AUT/FDC/PRI/2025/298,Cotas de FIDC,PRIMARIA,Oferta Encerrada,G5 SPECIAL F SEN IPCA FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51.155.531/0001-94,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59.281.253/0001-23,"100.000.000,0000",26/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,G5 SPECIAL F SEN IPCA FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS
19176,4242,164/2025,SRE/0164/2025,CVM/SRE/AUT/CRA/PRI/2025/037;CVM/SRE/AUT/CRA/PRI/2025/038,Certificados de Recebíveis do Agronegócio,PRIMARIA,Oferta Encerrada,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"450.000.000,0000",26/02/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,True,True,True,
19593,4242,532/2025,SRE/0532/2025,CVM/SRE/AUT/DEB/PRI/2025/206,Debêntures,PRIMARIA,Registro Concedido,KANASTRA-3 COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,59.078.946/0001-13,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.300.000.000,0000",26/02/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True,
19571,4242,513/2025,SRE/0513/2025,CVM/SRE/AUT/NOC/PRI/2025/024,Notas Comerciais,PRIMARIA,Oferta Encerrada,"MEDSYSTEMS COMERCIO, IMPORTACAO E EXPORTACAO LTDA",05.273.422/0001-54,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",02.819.125/0001-73,"130.000.000,0000",26/02/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True,
19643,4242,584/2025,SRE/0584/2025,CVM/SRE/AUT/FDC/PRI/2025/297,Cotas de FIDC,PRIMARIA,Oferta Encerrada,G5 SPECIAL F SUB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,38.948.698/0001-44,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59.281.253/0001-23,"100.000.000,0000",26/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,G5 SPECIAL F SUB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS
19638,4242,583/2025,SRE/0583/2025,CVM/SRE/AUT/FDC/PRI/2025/296,Cotas de FIDC,PRIMARIA,Oferta Encerrada,ITAUNA PIPELINE F. DE INVEST. EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIM,59.213.700/0001-07,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"30.000.000,0000",26/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,ITAUNA PIPELINE F. DE INVEST. EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIM
19652,4242,582/2025,SRE/0582/2025,CVM/SRE/AUT/FDC/PRI/2025/294;CVM/SRE/AUT/FDC/PRI/2025/295,Cotas de FIDC,PRIMARIA,Registro Concedido,CUPERTINO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39.769.235/0001-88,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"50.000.000,0000",26/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,CUPERTINO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA
19650,4242,581/2025,SRE/0581/2025,CVM/SRE/AUT/FDC/PRI/2025/293,Cotas de FIDC,PRIMARIA,Registro Concedido,CUPERTINO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39.769.235/0001-88,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"5.000.000,2200",26/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,CUPERTINO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA
19641,4242,580/2025,SRE/0580/2025,CVM/SRE/AUT/CRI/PRI/2025/095,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,BARI SECURITIZADORA S.A.,10.608.405/0001-60,BR PARTNERS BANCO DE INVESTIMENTO S.A.,13.220.493/0001-17,"170.588.000,0000",26/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
19649,4242,579/2025,SRE/0579/2025,CVM/SRE/AUT/FDC/PRI/2025/292,Cotas de FIDC,PRIMARIA,Oferta Encerrada,HOLE IN ONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.567.840/0001-22,PLANNER CORRETORA DE VALORES S.A.,00.806.535/0001-54,"10.000.650,0000",26/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,HOLE IN ONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS
19647,4242,578/2025,SRE/0578/2025,CVM/SRE/AUT/FDC/PRI/2025/291,Cotas de FIDC,PRIMARIA,Oferta Encerrada,SOLAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,29.970.251/0001-80,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"40.000.000,0500",26/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,SOLAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL
19622,4242,577/2025,SRE/0577/2025,CVM/SRE/AUT/CRI/PRI/2025/094,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,CIA PROVINCIA DE SECURITIZAÇÃO,04.200.649/0001-07,CIA PROVINCIA DE SECURITIZAÇÃO,04.200.649/0001-07,"11.500.000,0000",26/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
19646,4242,576/2025,SRE/0576/2025,CVM/SRE/AUT/FIF/PRI/2025/033,Cotas de FIF,PRIMARIA,Oferta Encerrada,VIENA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,48.288.660/0001-46,BANCO GENIAL S.A.,45.246.410/0001-55,"70.000.000,0000",26/02/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,VIENA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO
